pak_offset	unc	path
70924	370	MEDIA/AFFIXES/ITEMS/ADD_ANY_250_SHORTSTUN.DAT
71174	358	MEDIA/AFFIXES/ITEMS/ADD_ANY_250_SPLASH.DAT
71419	358	MEDIA/AFFIXES/ITEMS/ADD_ANY_250_TANGLE.DAT
71658	386	MEDIA/AFFIXES/ITEMS/ADD_ANY_250_TURNALIGNMENT.DAT
71919	374	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_ATTACKSPEED.DAT
72172	346	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_CRIT.DAT
72408	366	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_DAMAGEPCT.DAT
72657	342	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_DOT.DAT
72890	366	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_DUALWIELD.DAT
73140	358	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_EXECUTE.DAT
73382	350	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_IMMOB.DAT
73620	366	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_KNOCKBACK.DAT
73865	366	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_LIFESTEAL.DAT
74114	366	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_MANASTEAL.DAT
74359	378	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_MISSILERANGE.DAT
74611	394	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_PROC_CHAOTICRIFT.DAT
74880	382	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_PROC_FULLHEAL.DAT
75142	386	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_PROC_STORMCLAW.DAT
75406	374	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_PROC_ZOMBIE.DAT
75662	382	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_SHIELDBREAKER.DAT
75926	366	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_SHORTSTUN.DAT
76175	354	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_SPLASH.DAT
76417	354	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_TANGLE.DAT
76654	382	MEDIA/AFFIXES/ITEMS/ADD_ANY_25_TURNALIGNMENT.DAT
76913	356	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_100.DAT
77162	358	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_1000.DAT
77411	408	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_ATTACKSPEED.DAT
77694	380	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_CRIT.DAT
77957	400	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_DAMAGEPCT.DAT
78234	376	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_DOT.DAT
78494	400	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_DUALWIELD.DAT
78772	392	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_EXECUTE.DAT
79044	384	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_IMMOB.DAT
79309	400	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_KNOCKBACK.DAT
79583	400	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_LIFESTEAL.DAT
79861	400	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_MANASTEAL.DAT
80138	412	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_MISSILERANGE.DAT
80422	428	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_PROC_CHAOTICRIFT.DAT
80707	416	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_PROC_FULLHEAL.DAT
80994	420	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_PROC_STORMCLAW.DAT
81283	408	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_PROC_ZOMBIE.DAT
81565	416	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_SHIELDBREAKER.DAT
81853	400	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_SHORTSTUN.DAT
82129	388	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_SPLASH.DAT
82396	388	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_TANGLE.DAT
82665	416	MEDIA/AFFIXES/ITEMS/ADD_CHAMPIONSLAYER_10_TURNALIGNMENT.DAT
82953	342	MEDIA/AFFIXES/ITEMS/ADD_DWARFSLAYER_100.DAT
83193	344	MEDIA/AFFIXES/ITEMS/ADD_DWARFSLAYER_1000.DAT
83434	350	MEDIA/AFFIXES/ITEMS/ADD_EZROHIRSLAYER_100.DAT
83679	346	MEDIA/AFFIXES/ITEMS/ADD_FUNGUSSLAYER_100.DAT
83918	348	MEDIA/AFFIXES/ITEMS/ADD_FUNGUSSLAYER_1000.DAT
84158	346	MEDIA/AFFIXES/ITEMS/ADD_GOBLINSLAYER_100.DAT
84398	338	MEDIA/AFFIXES/ITEMS/ADD_MECHSLAYER_10.DAT
84635	354	MEDIA/AFFIXES/ITEMS/ADD_NETHERIMSLAYER_100.DAT
84882	330	MEDIA/AFFIXES/ITEMS/ADD_RATLINSLAYER.DAT
85109	348	MEDIA/AFFIXES/ITEMS/ADD_SPIDERSLAYER_100.DAT
85350	350	MEDIA/AFFIXES/ITEMS/ADD_SPIDERSLAYER_1000.DAT
85592	362	MEDIA/AFFIXES/ITEMS/ADD_STURMBEORNSLAYER_100.DAT
85846	340	MEDIA/AFFIXES/ITEMS/ADD_TROGSLAYER_100.DAT
86086	342	MEDIA/AFFIXES/ITEMS/ADD_TROGSLAYER_1000.DAT
86326	350	MEDIA/AFFIXES/ITEMS/ADD_TUTARANSLAYER_100.DAT
86569	346	MEDIA/AFFIXES/ITEMS/ADD_UNDEADSLAYER_100.DAT
86805	348	MEDIA/AFFIXES/ITEMS/ADD_UNDEADSLAYER_1000.DAT
87043	354	MEDIA/AFFIXES/ITEMS/ADD_VARKOLYNSLAYER_100.DAT
87290	356	MEDIA/AFFIXES/ITEMS/ADD_VARKOLYNSLAYER_1000.DAT
87537	330	MEDIA/AFFIXES/ITEMS/ADD_ZOMBIESLAYER.DAT
87770	484	MEDIA/AFFIXES/ITEMS/ARBITER_ELEMENTAL_ATTUNEMENT.DAT
88075	198	MEDIA/AFFIXES/ITEMS/BLANK_NO_EFFECTS.DAT
88239	358	MEDIA/AFFIXES/ITEMS/CAST_PROC_ELECTRIC10.DAT
88485	358	MEDIA/AFFIXES/ITEMS/CAST_PROC_ELECTRIC25.DAT
88731	420	MEDIA/AFFIXES/ITEMS/CAST_PROC_FILL_CHARGE_BAR10.DAT
89022	418	MEDIA/AFFIXES/ITEMS/CAST_PROC_FILL_CHARGE_BAR5.DAT
89314	342	MEDIA/AFFIXES/ITEMS/CAST_PROC_FIRE10.DAT
89555	342	MEDIA/AFFIXES/ITEMS/CAST_PROC_FIRE25.DAT
89796	384	MEDIA/AFFIXES/ITEMS/CAST_PROC_FRENZY10.DAT
90067	382	MEDIA/AFFIXES/ITEMS/CAST_PROC_FRENZY5.DAT
90338	338	MEDIA/AFFIXES/ITEMS/CAST_PROC_ICE10.DAT
90574	338	MEDIA/AFFIXES/ITEMS/CAST_PROC_ICE25.DAT
90810	350	MEDIA/AFFIXES/ITEMS/CAST_PROC_POISON10.DAT
91052	350	MEDIA/AFFIXES/ITEMS/CAST_PROC_POISON25.DAT
91294	350	MEDIA/AFFIXES/ITEMS/CAST_PROC_SHIELD10.DAT
91543	348	MEDIA/AFFIXES/ITEMS/CAST_PROC_SHIELD5.DAT
91792	404	MEDIA/AFFIXES/ITEMS/CAST_PROC_SUM_SKEL_HEAD.DAT
92072	338	MEDIA/AFFIXES/ITEMS/CAST_PROC_WEB10.DAT
92310	336	MEDIA/AFFIXES/ITEMS/CAST_PROC_WEB5.DAT
92547	382	MEDIA/AFFIXES/ITEMS/COLLAR_DAMAGE_ADD_4WEAPONS7.DAT
92797	388	MEDIA/AFFIXES/ITEMS/COLLAR_DAMAGE_ADD_ELECTRIC.DAT
93042	372	MEDIA/AFFIXES/ITEMS/COLLAR_DAMAGE_ADD_FIRE.DAT
93281	368	MEDIA/AFFIXES/ITEMS/COLLAR_DAMAGE_ADD_ICE.DAT
93520	380	MEDIA/AFFIXES/ITEMS/COLLAR_DAMAGE_ADD_POISON.DAT
93761	362	MEDIA/AFFIXES/ITEMS/COLLAR_LIFE_STEAL_MASTER.DAT
93986	412	MEDIA/AFFIXES/ITEMS/DUMMY_BERSERKER_WOLFSHADE_DAMAGE.DAT
94254	406	MEDIA/AFFIXES/ITEMS/DUMMY_EMBERMAGE_AVATAR_DAMAGE.DAT
94510	412	MEDIA/AFFIXES/ITEMS/DUMMY_OUTLANDER_SHADOWBAT_DAMAGE.DAT
94781	416	MEDIA/AFFIXES/ITEMS/DUMMY_OUTLANDER_SHADOWBRUTE_DAMAGE.DAT
95054	414	MEDIA/AFFIXES/ITEMS/DUMMY_OUTLANDER_SHADOWLING_DAMAGE.DAT
95325	408	MEDIA/AFFIXES/ITEMS/DUMMY_RAILMAN_HAMMERBOT_DAMAGE.DAT
95591	400	MEDIA/AFFIXES/ITEMS/DUMMY_RAILMAN_MGBOT_DAMAGE.DAT
95853	564	MEDIA/AFFIXES/ITEMS/DUMMY_RAILMAN_SPIDERMINE_DAMAGE.DAT
96161	622	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_DAMAGEOVERTIME_ELECTRIC.DAT
96539	590	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_DAMAGEOVERTIME_FIRE.DAT
96911	582	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_DAMAGEOVERTIME_ICE.DAT
97275	604	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_DAMAGEOVERTIME_POISON.DAT
97647	552	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_DODGE2.DAT
97981	608	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_DUALWIELDBONUS2.DAT
98341	644	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_ELECTRICPERCENT_DEFENSE.DAT
98685	628	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_FIREPERCENT_DEFENSE.DAT
99035	452	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_FUMBLECHANCE3.DAT
99321	624	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_ICEPERCENT_DEFENSE.DAT
99668	606	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_MAGICWEAPON_DAMAGE_BONUS.DAT
100022	570	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_MELEE_DAMAGE_BONUS.DAT
100365	636	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_POISONPERCENT_DEFENSE.DAT
100718	528	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_PROCKILL_SKULL_2.DAT
101046	574	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_RANGED_DAMAGE_BONUS.DAT
101391	596	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_REDUCED_REQS.DAT
101749	776	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_SPLASH_DAMAGE_BONUS.DAT
102168	644	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_TANGLE2.DAT
102554	572	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_TL2_CHARGERATEBONUS2.DAT
102898	566	MEDIA/AFFIXES/ITEMS/ENCHANTER_ACT3_VELOCITY.DAT
103238	434	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_OFVENOM.DAT
103520	448	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_OFVENOM2.DAT
103811	518	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_PERCENT_POISON_TAKEN.DAT
104119	532	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_PERCENT_POISON_TAKEN2.DAT
104434	492	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_POISONDEFENSE.DAT
104726	506	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_POISONDEFENSE2.DAT
105025	484	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_THORNS.DAT
105334	498	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_THORNS2.DAT
105649	516	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_TL2_DAMAGEOVERTIME.DAT
105973	530	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT_TL2_DAMAGEOVERTIME2.DAT
106305	408	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT__DIRECT_POISON_PERCENT_10.DAT
106561	510	MEDIA/AFFIXES/ITEMS/ENCHANTER_DESERT__PERCENT_POISON2.DAT
106872	440	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_DIRECT_ELECTRICITY_PERCENT_05.DAT
107143	452	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_DIRECT_ELECTRICITY_PERCENT_10.DAT
107420	520	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_ELECTRICITYDEFENSE.DAT
107711	534	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_ELECTRICITYDEFENSE2.DAT
108010	456	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_OFELECTRICITY.DAT
108291	470	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_OFELECTRICITY2.DAT
108582	526	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_PERCENT_ELECTRICITY.DAT
108889	540	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_PERCENT_ELECTRICITY2.DAT
109201	538	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_PERCENT_ELECTRICITY_TAKEN.DAT
109505	552	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_PERCENT_ELECTRICITY_TAKEN2.DAT
109815	494	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_THORNS.DAT
110120	508	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_THORNS2.DAT
110431	526	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_TL2_DAMAGEOVERTIME.DAT
110755	540	MEDIA/AFFIXES/ITEMS/ENCHANTER_ELECTRICITY_TL2_DAMAGEOVERTIME2.DAT
111088	410	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_DIRECT_FIRE_PERCENT_05.DAT
111349	422	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_DIRECT_FIRE_PERCENT_10.DAT
111616	472	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_FIREDEFENSE.DAT
111896	486	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_FIREDEFENSE2.DAT
112184	420	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_OFFIRE.DAT
112456	434	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_OFFIRE2.DAT
112737	490	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_PERCENT_FIRE.DAT
113037	504	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_PERCENT_FIRE2.DAT
113343	502	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_PERCENT_FIRE_TAKEN.DAT
113641	516	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_PERCENT_FIRE_TAKEN2.DAT
113945	472	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_THORNS.DAT
114246	486	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_THORNS2.DAT
114554	504	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_TL2_DAMAGEOVERTIME.DAT
114874	518	MEDIA/AFFIXES/ITEMS/ENCHANTER_FIRE_TL2_DAMAGEOVERTIME2.DAT
115202	408	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_DIRECT_ICE_PERCENT_05.DAT
115463	420	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_DIRECT_ICE_PERCENT_10.DAT
115730	462	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_ICEDEFENSE.DAT
116009	476	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_ICEDEFENSE2.DAT
116296	412	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_OFICE.DAT
116567	426	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_OFICE2.DAT
116846	482	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_PERCENT_ICE.DAT
117141	496	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_PERCENT_ICE2.DAT
117444	494	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_PERCENT_ICE_TAKEN.DAT
117738	508	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_PERCENT_ICE_TAKEN2.DAT
118037	466	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_THORNS.DAT
118337	480	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_THORNS2.DAT
118644	498	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_TL2_DAMAGEOVERTIME.DAT
118962	512	MEDIA/AFFIXES/ITEMS/ENCHANTER_ICE_TL2_DAMAGEOVERTIME2.DAT
119287	474	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FISHING_LUCK.DAT
119570	488	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FISHING_LUCK2.DAT
119860	464	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FISHING_LUCK2_4WEAPONS.DAT
120142	450	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FISHING_LUCK_4WEAPONS.DAT
120414	470	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FUMBLECHANCE.DAT
120695	484	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FUMBLECHANCE2.DAT
120983	460	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FUMBLECHANCE2_4WEAPONS.DAT
121264	446	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_FUMBLECHANCE_4WEAPONS.DAT
121537	434	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GAIN.DAT
121808	448	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GAIN2.DAT
122089	424	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GAIN2_4WEAPONS.DAT
122360	410	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GAIN_4WEAPONS.DAT
122624	452	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GOLD_DROP.DAT
122905	466	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GOLD_DROP2.DAT
123195	442	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GOLD_DROP2_4WEAPONS.DAT
123475	428	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_GOLD_DROP_4WEAPONS.DAT
123747	448	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_LUCK.DAT
124026	462	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_LUCK2.DAT
124314	438	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_LUCK2_4WEAPONS.DAT
124595	424	MEDIA/AFFIXES/ITEMS/ENCHANTER_LUCK_LUCK_4WEAPONS.DAT
124866	444	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEFENSE_BONUS.DAT
125137	458	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEFENSE_BONUS2.DAT
125417	432	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEFENSE_BONUS2_4WEAPON.DAT
125684	418	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEFENSE_BONUS_4WEAPON.DAT
125943	464	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEXTERITY_BONUS.DAT
126218	478	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEXTERITY_BONUS2.DAT
126503	452	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEXTERITY_BONUS2_4WEAPON.DAT
126774	438	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_DEXTERITY_BONUS_4WEAPON.DAT
127038	436	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_MAGIC_BONUS.DAT
127306	450	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_MAGIC_BONUS2.DAT
127583	424	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_MAGIC_BONUS2_4WEAPON.DAT
127849	410	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_MAGIC_BONUS_4WEAPON.DAT
128106	460	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_STRENGTH_BONUS.DAT
128377	474	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_STRENGTH_BONUS2.DAT
128658	448	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_STRENGTH_BONUS2_4WEAPON.DAT
128927	434	MEDIA/AFFIXES/ITEMS/ENCHANTER_STATS_STRENGTH_BONUS_4WEAPON.DAT
129187	498	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_ATTACK_SPEED.DAT
129496	510	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_ATTACK_SPEED2.DAT
129816	484	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_CAST_SPEED.DAT
130118	496	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_CAST_SPEED2.DAT
130430	480	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_CRIT_CHANCE.DAT
130731	492	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_CRIT_CHANCE2.DAT
131043	446	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_HP.DAT
131346	406	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_HP2.DAT
131634	456	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_MANA.DAT
131939	468	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_MANA2.DAT
132251	464	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_DEFENSE.DAT
132560	476	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_DEFENSE2.DAT
132876	484	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_DEXTERITY.DAT
133197	496	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_DEXTERITY2.DAT
133521	456	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_MAGIC.DAT
133826	468	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_MAGIC2.DAT
134138	482	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_STRENGTH.DAT
134457	494	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_STAT_STRENGTH2.DAT
134784	476	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_THORNS.DAT
135103	488	MEDIA/AFFIXES/ITEMS/GEM_RANDOM_THORNS2.DAT
135431	1184	MEDIA/AFFIXES/ITEMS/GEM_UNIQUE_OFRESISTANCE3.DAT
135868	630	MEDIA/AFFIXES/ITEMS/GEM_UNIQUE_POISONPERCENT_DEFENSE3.DAT
136224	498	MEDIA/AFFIXES/ITEMS/HP_ADDER.DAT
136554	506	MEDIA/AFFIXES/ITEMS/HP_ADDER_2.DAT
136884	506	MEDIA/AFFIXES/ITEMS/HP_ADDER_3.DAT
137215	510	MEDIA/AFFIXES/ITEMS/HP_ADDER_5.DAT
137549	324	MEDIA/AFFIXES/ITEMS/INTRINSIC_RIFLE_KNOCKBACK.DAT
137765	446	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_ATTACK_SPEED1.DAT
138035	588	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_ATTACK_SPEED3.DAT
138369	438	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_CRIT_CHANCE1.DAT
138639	568	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_CRIT_CHANCE3.DAT
138974	376	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_DAMAGEPCT1.DAT
139233	376	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_DAMAGEPCT3.DAT
139492	422	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_KNOCKBACK1.DAT
139768	552	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_KNOCKBACK3.DAT
140113	418	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_LIFE_STEAL1.DAT
140382	548	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_LIFE_STEAL3.DAT
140715	416	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_MANA_STEAL1.DAT
140979	546	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_MANA_STEAL3.DAT
141309	470	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_MISSILE_RANGE_BONUS1.DAT
141605	600	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_MISSILE_RANGE_BONUS3.DAT
141949	438	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROCKILL_FULLHEAL1.DAT
142242	568	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROCKILL_FULLHEAL3.DAT
142598	462	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROCKILL_ZOMBIE1.DAT
142903	592	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROCKILL_ZOMBIE3.DAT
143269	438	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROC_CHAOTICRIFT1.DAT
143569	568	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROC_CHAOTICRIFT3.DAT
143927	462	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROC_STORMCLAW1.DAT
144244	592	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_PROC_STORMCLAW3.DAT
144616	496	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_DAMAGEOVERTIME1.DAT
144933	646	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_DAMAGEOVERTIME3.DAT
145313	388	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_DUALWIELDBONUS1.DAT
145569	518	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_DUALWIELDBONUS3.DAT
145884	392	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_EXECUTE1.DAT
146158	522	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_EXECUTE3.DAT
146485	416	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_IMMOBILIZE1.DAT
146762	566	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_IMMOBILIZE3.DAT
147120	426	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_SHIELDBREAKER1.DAT
147411	556	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_SHIELDBREAKER3.DAT
147766	434	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_SHORTSTUN1.DAT
148054	584	MEDIA/AFFIXES/ITEMS/LEARNINGRANDOM_TL2_SHORTSTUN3.DAT
